,Unnamed: 0,name,lat,lon,Total
98,101,OXNARD,34.1975048,-119.17705159999998,13426.899999999998
2530,2802,BOONEVILLE,37.4761991,-83.6749145,13412.2
2246,2456,SWEETWATER,32.4709519,-100.4059384,13410.6
1431,1503,SWEETWATER,32.4709519,-100.4059384,13410.6
2632,2928,GUNTERSVILLE,34.3599825,-86.23972313,13393.700000000004
423,432,MANTECA,37.7986184,-121.2117148,13360.6
1354,1420,PLAINVIEW,34.1847936,-101.7068417,13310.000000000005
2314,2543,PLACERVILLE,38.7296252,-120.798546,13281.4
2306,2534,ALPENA,45.0616794,-83.43275279999997,13275.499999999995
660,675,WILSON,37.5692118,-95.7452639,13262.500000000007
2483,2742,OLNEY,39.1532123,-77.0668408,13224.8
244,249,DALY CITY,37.688432,-122.4606865,13221.500000000002
2774,3104,MARIANNA,30.7743596,-85.2268735,13212.999999999995
2171,2368,CORDELE,31.9635074,-83.7823938,13177.2
2589,2873,ALCOA,35.7895271,-83.9737935,13166.9
623,637,PEABODY,42.5278731,-70.92866090000003,13156.0
2519,2789,MOREHEAD CITY,34.7229391,-76.7260436,13144.900000000005
1096,1146,POST FALLS,47.715147,-116.94806509999998,13143.3
2544,2819,KEARNEY,40.699457,-99.0814767,13141.999999999998
996,1036,KEARNEY,40.699457,-99.0814767,13141.999999999998
1165,1220,SARATOGA SPRINGS,43.08313010000001,-73.7845651,13077.1
1513,1599,SARATOGA SPRINGS,43.08313010000001,-73.7845651,13077.1
178,182,ELIZABETH,40.6639916,-74.2107006,13015.6
1075,1121,ELIZABETH,40.6639916,-74.2107006,13015.6
1928,2079,HUGO,45.159967,-92.9932734,13010.3
1740,1858,UKIAH,39.1501662,-123.2077861,13009.5
1034,1076,ITHACA,42.4396039,-76.49680190000002,12973.7
1061,1106,CLEBURNE,32.3574105,-97.40846276,12968.7
2154,2343,LOS ALAMITOS,33.8037416,-118.0780533,12960.9
1870,2007,GREENWOOD VILLAGE,39.6172101,-104.9508141,12935.0
1679,1789,CENTRALIA,38.5250491,-89.1334037,12928.299999999996
1993,2156,CENTRALIA,38.5250491,-89.1334037,12928.299999999996
452,462,FLOWER MOUND,33.0145673,-97.0969552,12918.4
1169,1224,REDMOND,47.6694141,-122.1238767,12865.7
577,588,REDMOND,47.6694141,-122.1238767,12865.7
782,803,ORO VALLEY,32.3909071,-110.96648799999998,12862.4
2382,2623,WEST POINT,41.3929109,-73.95680490000002,12855.3
2184,2383,WEST POINT,41.3929109,-73.95680490000002,12855.3
1902,2049,ONEONTA,33.932520000000004,-86.47211290000001,12841.800000000005
1263,1325,STARKVILLE,33.45936245,-88.82985418,12822.1
942,975,BETTENDORF,41.5255466,-90.5081478,12814.4
2291,2514,PALATKA,29.6487882,-81.63721109999999,12803.3
1350,1416,WILLOUGHBY,38.0131955,-78.4955676,12746.200000000004
1521,1609,BELTON,31.0560132,-97.464453,12728.1
1320,1386,BELTON,31.0560132,-97.464453,12728.1
1779,1905,BATAVIA,41.8500284,-88.3125738,12669.100000000002
1177,1233,BATAVIA,41.8500284,-88.3125738,12669.100000000002
824,848,ROCK ISLAND,41.5094771,-90.5787477,12663.4
1186,1242,WEST MEMPHIS,35.1464797,-90.1845388,12662.7
1071,1117,BURLINGAME,37.5841026,-122.3660825,12640.2
272,278,NEW BEDFORD,41.6362152,-70.934205,12618.999999999998
1405,1476,YUCCA VALLEY,34.14154,-116.4136543,12618.7
564,575,PORT ORANGE,29.10150985,-81.01055374,12555.4
1389,1460,MARQUETTE,46.5434914,-87.396433,12533.1
675,690,EAST LANSING,42.73554160000001,-84.4852469,12531.7
596,608,NOBLESVILLE,40.0455918,-86.0085955,12530.4
829,853,MAPLEWOOD,44.95302150000001,-92.9952153,12499.1
2685,2993,MAPLEWOOD,44.95302150000001,-92.9952153,12499.1
215,219,INGLEWOOD,33.9616801,-118.3531311,12419.000000000002
1920,2067,LIVE OAK,30.2949457,-82.98402,12415.700000000004
1401,1472,ADRIAN,41.8975471,-84.0371659,12415.700000000004
2558,2836,LIVE OAK,30.2949457,-82.98402,12415.700000000004
2526,2796,LAPEER,43.0904764,-83.23337049999998,12411.500000000005
1506,1590,BROWNWOOD,31.733789,-98.98583773,12394.9
520,530,TAYLORSVILLE,40.6677517,-111.9386311,12389.5
2043,2210,EFFINGHAM,39.1201433,-88.54348,12388.300000000005
2487,2747,FITZGERALD,31.7149082,-83.2526545,12382.4
721,736,TEXAS CITY,29.383845,-94.9027002,12363.5
1225,1282,TEMPLE TERRACE,28.0352964,-82.38925959999997,12361.9
1527,1617,SIMPSONVILLE,34.737063899999995,-82.2542834,12354.2
1848,1984,MOULTRIE,39.6391442,-88.6087498,12310.8
947,981,MANITOWOC,44.0886059,-87.6575841,12221.2
2570,2848,POTEAU,35.053709399999995,-94.6235579,12217.6
683,698,PINE BLUFF,34.2284312,-92.0031955,12208.400000000005
1093,1143,PLAINFIELD,41.623191,-88.22843248,12206.7
643,658,PLAINFIELD,41.623191,-88.22843248,12206.7
961,996,OREGON CITY,45.3573429,-122.60675829999998,12147.2
560,571,BERWYN,41.8505874,-87.79366850000002,12127.4
1591,1690,MILLEDGEVILLE,33.0801429,-83.2320991,12123.6
1153,1207,WINDSOR,42.3032758,-83.02851109999997,12121.7
1496,1580,WINDSOR,42.3032758,-83.02851109999997,12121.7
252,257,EL CAJON,32.7947731,-116.9625269,12013.9
1572,1669,ELIZABETH CITY,36.2956836,-76.22476970000002,11996.4
1017,1059,KENNESAW,34.023433700000005,-84.6154897,11989.4
1523,1612,ANGLETON,29.16941,-95.4318847,11981.4
885,913,GROVE CITY,39.8814519,-83.09296450000002,11895.199999999995
624,638,PLACENTIA,33.8714814,-117.8617337,11886.8
1519,1606,SAND SPRINGS,36.1398102,-96.1088911,11882.200000000004
913,943,COTTAGE GROVE,44.8277446,-92.9438218,11871.400000000005
2383,2625,COTTAGE GROVE,44.8277446,-92.9438218,11871.400000000005
1407,1478,OAKDALE,44.96302160000001,-92.9649361,11858.5
1121,1172,OAKDALE,44.96302160000001,-92.9649361,11858.5
2732,3051,OAKDALE,44.96302160000001,-92.9649361,11858.5
538,548,SAN RAFAEL,37.9735346,-122.5310874,11845.7
1807,1936,SCOTTSBLUFF,41.8666341,-103.6671662,11766.900000000005
2384,2626,RICHMOND HILL,43.8702788,-79.4381534,11761.899999999998
169,173,WEST VALLEY CITY,40.691613200000006,-112.0010501,11752.1
1174,1230,TUALATIN,45.38385460000001,-122.7663518,11728.1
1823,1955,OZARK,36.6467816,-92.4575198,11715.9
1586,1685,OZARK,36.6467816,-92.4575198,11715.9
756,775,BLACKSBURG,37.2296566,-80.4136767,11703.1
1525,1614,DICKINSON,38.8790615,-97.1893341,11698.8
1554,1646,DICKINSON,38.8790615,-97.1893341,11698.8
601,613,WHEATON,41.8646959,-88.1101709,11690.3
1628,1734,SHERIDAN,39.3530598,-100.4576457,11689.200000000004
345,351,INDIO,33.71928079999999,-116.2188054,11682.500000000002
710,725,SIERRA VISTA,31.5545401,-110.3036929,11679.200000000004
654,669,PINELLAS PARK,27.8599115,-82.70437819,11653.7
574,585,BOWIE,39.0067768,-76.77913649999998,11642.6
1755,1876,CALHOUN,39.13975070000001,-90.6506113,11607.8
814,838,MANASSAS,38.744947,-77.48244413,11605.299999999996
1852,1988,ELIZABETHTON,36.3487196,-82.2106876,11570.6
298,304,OREM,40.2975185,-111.6944685,11567.1
1761,1883,ELKTON,39.6067789,-75.8332718,11566.5
2354,2591,WAVERLY,37.0359879,-77.09525140000002,11525.6
638,652,GLENDORA,34.136118700000004,-117.865339,11515.4
793,814,CRYSTAL LAKE,42.2411344,-88.3161965,11505.8
713,728,CEDAR HILL,32.5889112,-96.9559308,11499.1
789,810,LEOMINSTER,42.5250906,-71.759794,11495.6
1307,1373,KEENE,42.933597,-72.27842640000001,11481.999999999998
282,288,PEARLAND,29.5639758,-95.28642990000002,11475.6
2850,3195,ELKINS,38.925927,-79.8466552,11468.4
1247,1307,NORTH PLATTE,41.1238873,-100.7654232,11449.399999999998
2444,2699,POULSBO,47.7391366,-122.63928,11393.8
1012,1054,ANDOVER,42.65717,-71.1408776,11378.600000000002
2102,2280,ANDOVER,42.65717,-71.1408776,11378.600000000002
2422,2672,JEFFERSON,38.3010487,-88.9344303,11377.7
1159,1213,JEFFERSON,38.3010487,-88.9344303,11377.7
2690,2999,JEFFERSON,38.3010487,-88.9344303,11377.7
990,1030,GOSHEN,41.58150120000001,-85.83465290000002,11336.8
715,730,BEAVERCREEK,39.7092262,-84.0632685,11325.800000000005
1604,1707,HANNIBAL,39.7083789,-91.3584816,11317.100000000002
1720,1836,TALLADEGA,33.4359416,-86.1058048,11315.6
1189,1245,SEGUIN,29.568841100000004,-97.9647269,11298.2
525,535,ALPHARETTA,34.0709576,-84.2747329,11270.3
887,915,TORRINGTON,41.8006523,-73.12122140000002,11245.5
1986,2146,NICEVILLE,30.522651,-86.49145292,11231.2
2161,2353,MARTIN,27.067371100000006,-80.3994412,11231.1
661,676,PALM DESERT,33.7288179,-116.3825711,11148.2
183,187,SIMI VALLEY,34.2694474,-118.781482,11144.9
867,895,AVENTURA,25.953257,-80.13664587,11103.499999999998
1707,1823,BEAVER DAM,43.4577692,-88.837329,11099.9
1819,1951,ALEXANDER CITY,32.944012,-85.9538532,11054.899999999998
2832,3172,CHEHALIS,46.6599653,-122.9634322,11041.9
483,493,MONTEBELLO,34.0159398,-118.111975,11017.3
831,855,PRESCOTT VALLEY,34.6100243,-112.315721,10998.6
2810,3147,LA FOLLETTE,36.365831,-84.12901157,10989.5
360,366,CHINO,34.0133561,-117.690075,10988.2
498,508,COON RAPIDS,45.1199652,-93.2877277,10975.400000000009
2111,2290,BEACHWOOD,41.4644979,-81.50873220000003,10933.4
1608,1712,GRETNA,36.9528412,-79.36023409999999,10907.0
645,660,NIAGARA FALLS,43.1030928,-79.0302618,10906.7
1627,1733,KIRKSVILLE,40.1947539,-92.5832496,10871.100000000002
668,683,TIGARD,45.4307473,-122.77193390000002,10823.2
1449,1526,GARDNER,42.5750883,-71.998133,10798.6
1460,1537,GARDNER,42.5750883,-71.998133,10798.6
2821,3159,BASTROP,30.1104947,-97.3152701,10790.0
2201,2403,BASTROP,30.1104947,-97.3152701,10790.0
1161,1215,STEVENS POINT,44.5229223,-89.574111,10789.5
1044,1087,BANNING,33.9255685,-116.875289,10781.3
321,327,HAWTHORNE,33.9113109,-118.3477942,10780.8
670,685,LENEXA,38.9536174,-94.7335709,10768.5
516,526,AMES,42.0346917,-93.6201507,10739.7
1947,2101,PEWAUKEE,43.0805651,-88.2612045,10739.1
2389,2631,WARRENTON,38.7135498,-77.795367,10726.9
2700,3012,WARRENTON,38.7135498,-77.795367,10726.9
359,365,GARY,41.6021292,-87.3371372,10719.5
2555,2832,SMITHVILLE,30.008554200000006,-97.1594321,10714.9
1585,1684,OSWEGO,41.6828074,-88.35145959999998,10699.9
1007,1048,WESTFIELD,42.1250929,-72.7495381,10665.7
1021,1063,WESTFIELD,42.1250929,-72.7495381,10665.7
779,800,WESTFIELD,42.1250929,-72.7495381,10665.7
1508,1593,NORWOOD,45.0696839,-89.04196248,10646.5
1612,1716,ARCATA,40.8665166,-124.0828396,10640.2
1229,1287,LOCKPORT,43.1706125,-78.69031329999999,10628.6
1402,1473,LOCKPORT,43.1706125,-78.69031329999999,10628.6
1050,1094,LOS GATOS,37.226611,-121.9746797,10601.4
2351,2588,HARRISONVILLE,38.6533446,-94.3484529,10579.9
1805,1934,OWOSSO,42.9978049,-84.17663590000002,10576.8
1660,1768,DEFIANCE,41.32030579999999,-84.5084835,10546.2
1369,1439,PELHAM,42.734534,-71.3245067,10507.500000000002
1230,1288,FORT DODGE,42.49746939999999,-94.1680158,10493.900000000003
1971,2129,CHESTERTON,41.6105938,-87.0641992,10479.7
292,298,LYNN,42.466763,-70.94949390000002,10391.8
2719,3037,EPHRATA,40.17991110000001,-76.17892420000003,10359.6
754,773,BOUNTIFUL,40.88946110000001,-111.8804817,10353.8
2429,2680,VALLEY,48.3564433,-106.615665,10334.100000000002
2237,2444,VERNON,31.0847886,-93.2003582,10329.4
502,512,WALTHAM,42.3756401,-71.2358004,10311.7
1203,1259,NEENAH,44.1858193,-88.462609,10286.4
1622,1728,NEWBURYPORT,42.8125913,-70.87727509999998,10275.8
152,156,PATERSON,40.9167654,-74.171811,10272.2
492,502,MADERA,37.1716264,-119.7737991,10248.1
1954,2109,CIRCLEVILLE,39.600618,-82.94601329999998,10245.800000000003
1912,2059,ADDISON,41.931696,-87.9889556,10234.600000000002
2848,3193,GIG HARBOR,47.3259697,-122.5878659,10142.9
901,930,RICHFIELD,44.8766431,-93.2877877,10137.600000000002
2766,3095,RICHFIELD,44.8766431,-93.2877877,10137.600000000002
795,816,FITCHBURG,42.5834228,-71.8022956,10134.4
1205,1261,FITCHBURG,42.5834228,-71.8022956,10134.4
791,812,LINDEN,33.0123537,-94.3654707,10122.5
465,475,SOUTH SAN FRANCISCO,37.6549493,-122.4081251,10119.5
1634,1740,MENASHA,44.20222929999999,-88.44653609999997,10119.000000000004
1865,2002,OLEAN,42.077565,-78.42974190000002,10115.5
1922,2069,LONGWOOD,28.7007225,-81.34927787,10113.0
1543,1635,OTTAWA,45.4210328,-75.6900219,10104.4
2032,2198,OTTAWA,45.4210328,-75.6900219,10104.4
454,464,RANCHO CORDOVA,38.5890723,-121.302728,10101.4
746,765,APOPKA,28.7414145,-81.5344293,10059.000000000002
377,383,AVONDALE,33.4359175,-112.3405021,10055.8
228,233,WEST COVINA,34.0686208,-117.93895259999998,10055.8
1355,1421,BROOKINGS,44.3114605,-96.7984397,10034.1
799,821,BEVERLY,42.5584284,-70.8800491,10024.500000000002
1388,1459,CRESTVIEW,30.7621326,-86.57050840000002,9992.2
902,931,DELAWARE,38.6920451,-75.4013315,9982.1
2378,2618,WAYNESVILLE,35.4887476,-82.9888725,9972.4
579,590,MIDWEST CITY,35.4495097,-97.3967025,9924.8
2249,2460,PIEDMONT,37.82437150000001,-122.231635,9923.600000000002
672,687,BURIEN,47.469918,-122.3485274,9911.7
553,563,DEARBORN HEIGHTS,42.3369816,-83.2732627,9911.2
2197,2399,CORNING,42.1428521,-77.05469029999998,9893.6
2757,3085,CORNING,42.1428521,-77.05469029999998,9893.6
676,691,CYPRESS,33.8248235,-118.0399368,9889.6
1342,1408,MCDONOUGH,40.4376858,-90.6780272,9884.4
840,865,BOZEMAN,45.6799842,-111.0446748,9875.3
2547,2822,CLANTON,32.8387371,-86.6294262,9858.9
1509,1594,PORT ANGELES,48.118146,-123.4307413,9845.799999999996
1385,1456,DUARTE,34.1394513,-117.9772873,9839.999999999998
1960,2117,MUSCLE SHOALS,34.7451786,-87.6686733,9838.3
1187,1243,XENIA,39.68478220000001,-83.9296526,9825.7
2416,2663,ROCKPORT,28.0205733,-97.0544341,9824.7
862,890,BENTONVILLE,36.302283,-94.28158895,9810.6
242,247,PALM BAY,28.0331886,-80.64296949999998,9809.6
2067,2240,SOUTH DAYTONA,29.167082,-81.00565446,9809.000000000002
2120,2302,MAGNOLIA,33.2670725,-93.2393341,9774.9
2147,2334,ANDREWS,32.3187158,-102.5457155,9774.5
539,549,PETALUMA,38.270022,-122.6061223,9773.7
486,496,HOMESTEAD,25.4687224,-80.4775569,9759.6
1236,1295,OTTUMWA,41.0200145,-92.4112963,9745.500000000002
1743,1864,ALBEMARLE,38.0085107,-78.60867540000002,9713.2
1370,1440,NORTH AUGUSTA,33.5018026,-81.9651153,9634.4
2807,3143,SANDPOINT,48.2765903,-116.5532476,9571.399999999998
836,860,BURLESON,32.515272,-97.34509602,9567.5
1968,2125,LA GRANDE,45.3246068,-118.0878695,9563.099999999997
2030,2196,SUPERIOR,46.7207737,-92.1040796,9563.0
1151,1204,SUPERIOR,46.7207737,-92.1040796,9563.0
943,976,COTTONWOOD HEIGHTS,40.6196702,-111.8102104,9556.2
1219,1276,HAZLETON,40.9646867,-75.98527890000003,9527.999999999998
1534,1625,PAYSON,34.2308684,-111.3251355,9479.9
1790,1917,PAYSON,34.2308684,-111.3251355,9479.9
1343,1409,KERRVILLE,30.0474332,-99.1403189,9472.100000000002
1249,1309,GRANDVIEW,46.2509653,-119.9017049,9459.299999999996
2230,2437,GRANDVIEW,46.2509653,-119.9017049,9459.299999999996
1486,1569,NIXA,37.0433863,-93.294353,9455.4
1702,1817,HIBBING,47.4271546,-92.9376887,9451.2
1235,1294,EMPORIA,38.4040054,-96.181623,9414.4
697,712,ANKENY,41.7318715,-93.6003837,9406.600000000002
2263,2477,SHOW LOW,34.2542084,-110.0298327,9406.2
849,875,HURST,32.82346210000001,-97.1705678,9375.300000000003
2310,2538,SUMMERFIELD,38.5972705,-89.751762,9373.1
2335,2569,ATMORE,31.0237921,-87.4938708,9372.2
1377,1447,SUMMIT,39.6070951,-106.0636654,9365.4
1642,1748,WILLISTON,48.1476108,-103.6181384,9316.6
2545,2820,PRICE,45.249331,-88.98873339,9314.4
1009,1050,OWASSO,36.2661536,-95.8549456,9297.399999999998
2763,3092,CONNELLSVILLE,40.01785220000001,-79.5894828,9276.4
224,229,ARVADA,39.8027644,-105.0874842,9249.8
535,545,DES PLAINES,42.0415823,-87.8873916,9241.2
2105,2284,FORTUNA,40.5974067,-124.1560341,9228.3
2421,2670,RENSSELAER,42.7091389,-73.5107732,9207.6
1758,1879,NATCHEZ,31.544501500000006,-91.38913516,9200.3
2651,2954,CAMPBELL,37.2158191,-79.1165953,9185.3
805,829,CAMPBELL,37.2158191,-79.1165953,9185.3
2620,2909,TOCCOA,34.5773206,-83.3323851,9169.700000000004
843,868,GREENACRES,35.38329270000001,-119.10982659999998,9151.0
1152,1206,AMERICAN FORK,40.3768954,-111.7957645,9143.4
1281,1344,NORTON SHORES,43.1689044,-86.26394609999998,9135.9
1417,1489,EDGEWATER,40.8270448,-73.97569399999998,9132.3
1909,2056,GARDENDALE,31.9957235,-102.3501315,9114.8
738,755,ATTLEBORO,41.9445441,-71.2856082,9111.7
1309,1375,GREENBELT,39.0045544,-76.8755282,9099.500000000002
614,626,EULESS,32.8370727,-97.0819541,9072.699999999997
1351,1417,HAMTRAMCK,42.3928151,-83.0496438,9057.7
2338,2572,EMERYVILLE,37.8314089,-122.2865266,9037.399999999998
2375,2615,LOCK HAVEN,41.1370133,-77.44692629999999,8996.599999999999
807,831,NEW BERLIN,42.976453,-88.10903909999998,8982.699999999999
470,480,NORTH RICHLAND HILLS,32.8342952,-97.2289029,8939.5
1025,1067,CLEARFIELD,40.9908706,-78.4457422,8921.8
2598,2883,TECUMSEH,42.2508902,-82.9608334,8917.900000000003
1791,1918,VANDALIA,38.960601,-89.0936778,8914.2
2076,2251,CALERA,33.1035045,-86.7505733,8864.0
508,518,MERIDEN,41.5381535,-72.8070435,8862.600000000002
700,715,EAST PROVIDENCE,41.81371160000001,-71.37005450000002,8853.6
2020,2185,FALLS CHURCH,38.882334,-77.17109140000002,8842.7
741,759,LACEY,47.0263876,-122.8072257,8813.7
259,264,SAN MATEO,37.496904,-122.33305729999998,8811.0
2760,3088,BREVARD,28.2446658,-80.728624,8792.2
2681,2986,LUDINGTON,43.9552826,-86.45258309999998,8789.4
2659,2962,FARMVILLE,37.3020966,-78.39194029999999,8780.0
1439,1514,SULPHUR,30.236594300000004,-93.3773783,8770.1
398,406,SAN RAMON,37.7799273,-121.9780153,8757.900000000001
752,771,MINOT,48.2325095,-101.2962732,8757.8
591,603,ELYRIA,41.36837979999999,-82.10764859999998,8736.900000000001
1624,1730,WESTBROOK,43.6770252,-70.3711617,8735.199999999999
1979,2138,WEST MONROE,32.5184775,-92.1476353,8698.9
1666,1775,DURANGO,24.833333,-104.833333,8667.700000000003
1074,1120,CEDAR CITY,37.6774769,-113.0618931,8656.6
1403,1474,PERRYSBURG,41.55699600000001,-83.627157,8615.0
903,932,HOLLISTER,36.8524545,-121.4016021,8611.7
1136,1188,FRIDLEY,45.0838291,-93.25903879999998,8595.399999999998
931,964,BOTHELL,47.759853,-122.2068217,8591.699999999999
1227,1285,HOMEWOOD,33.4717732,-86.8008228,8567.499999999998
1032,1074,SPRINGVILLE,40.1668572,-111.6109221,8544.8
625,639,WATSONVILLE,36.9092773,-121.7529071,8534.100000000002
1845,1980,YANKTON,42.8712048,-97.397112,8529.799999999997
1629,1735,SPRINGBORO,39.5522815,-84.2332718,8526.399999999998
1437,1511,MILWAUKIE,45.4453901,-122.6392889,8524.0
968,1004,DEER PARK,29.70478335,-95.11839443,8516.0
1212,1269,WEST LINN,45.3656761,-122.61231409999998,8507.300000000001
575,586,CHICOPEE,42.17073265,-72.57331507,8506.8
1636,1742,SYCAMORE,41.9889173,-88.68675379999998,8498.2
788,809,KELLER,37.6192992,-75.7638185,8489.400000000001
2697,3008,LAMAR,33.0649401,-84.14459520000003,8485.400000000001
854,881,MONTCLAIR,40.82593320000001,-74.20903440000002,8458.8
1685,1796,AMERICUS,32.0723862,-84.23268759999998,8451.400000000001
609,621,NOVATO,38.1061979,-122.5681191,8431.0
1878,2018,WASHINGTON COURT HOUSE,39.5364511,-83.4390843,8380.2
1215,1272,COLLINSVILLE,38.6703267,-89.98454759999998,8361.300000000001
1769,1891,SULPHUR SPRINGS,33.138448,-95.6010668,8332.400000000001
2130,2313,FERNDALE,40.5762406,-124.2639442,8299.199999999999
1457,1534,FERNDALE,40.5762406,-124.2639442,8299.199999999999
2613,2900,LITTLE FALLS,45.9763545,-94.3625024,8294.6
600,612,SOUTH JORDAN,40.5621704,-111.929658,8278.2
1940,2093,BRAINERD,46.3580221,-94.2008288,8270.4
616,629,YUCAIPA,34.040931,-117.0516713,8256.0
1766,1888,NORCROSS,33.9412127,-84.2135309,8239.1
2304,2532,PARSONS,37.3407838,-95.2596295,8232.300000000001
2050,2218,DESTIN,30.3935337,-86.49578340000002,8215.8
1363,1432,RUSTON,32.5232053,-92.637927,8155.3
2538,2811,LENOIR CITY,35.7972998,-84.25602990000002,8132.0
975,1011,EASTPOINTE,42.4683698,-82.95547459999997,8116.000000000003
918,948,STOW,41.1596261,-81.44062579999998,8087.3
1867,2004,BEMIDJI,47.4786541,-94.890802,8070.799999999997
2841,3184,FORT BRAGG,39.4192825,-123.8045125,8035.900000000002
598,610,DELANO,35.7688425,-119.2470536,8033.200000000003
2413,2660,HOWELL,42.6072552,-83.9293952,8020.3
1156,1210,MCHENRY,42.3294391,-88.4605713,8019.2
517,527,TULARE,36.2516475,-118.852583,8003.200000000003
2753,3080,OSCEOLA,28.0443842,-81.1437541,7950.0
2341,2575,MAYFIELD,36.7413624,-88.6352595,7930.8
1310,1376,ROCK SPRINGS,41.5869225,-109.2047867,7917.0
2742,3065,RHINELANDER,45.6366228,-89.4120753,7865.700000000003
2027,2193,BAINBRIDGE,30.9037995,-84.5754699,7862.000000000001
2481,2740,LAURENS,32.4239975,-82.9388938,7840.700000000003
993,1033,WEST BEND,43.4252776,-88.1834277,7802.5
846,871,HALLANDALE BEACH,25.9856006,-80.13999651,7785.200000000003
673,688,POWAY,32.9628234,-117.0358646,7781.400000000002
1414,1485,HAYS,38.8791783,-99.3267702,7763.500000000001
1493,1577,ALICE,27.7522487,-98.0697249,7752.700000000003
541,551,BLAINE,35.8970899,-98.4225961,7752.0
861,889,LAKE OSWEGO,45.4206749,-122.6706498,7743.8
2298,2524,GRAND HAVEN,43.0630734,-86.2283864,7712.500000000001
1047,1090,SHERWOOD,34.8150907,-92.2243153,7706.899999999999
1559,1651,SHERWOOD,34.8150907,-92.2243153,7706.899999999999
1749,1870,MIDDLEBURG HEIGHTS,41.3614401,-81.812912,7701.799999999997
2838,3180,CANAL WINCHESTER,39.8428215,-82.805646,7697.5
891,919,LYNNWOOD,47.8278656,-122.3053932,7684.199999999999
801,824,SHELTON,41.3164856,-73.0931641,7674.6
2373,2613,SHELTON,41.3164856,-73.0931641,7674.6
2633,2929,HILLSDALE,41.6136437,-90.1728998,7654.700000000003
2151,2340,LONE TREE,39.5366435,-104.8855209,7636.200000000003
2034,2201,ESCANABA,45.7455707,-87.0647434,7625.700000000003
1687,1798,PUNTA GORDA,26.9297836,-82.0453664,7612.3
419,428,LYNWOOD,33.9303225,-118.2114933,7605.200000000003
1640,1746,COLONIAL HEIGHTS,37.2535906,-77.4012463,7604.8
1270,1332,STAUNTON,38.14935,-79.07164559999998,7587.099999999998
888,916,REYNOLDSBURG,39.95478610000001,-82.8121191,7578.8
1646,1753,CENTRAL POINT,37.9890245,-77.1321968,7546.799999999997
2476,2733,CHANUTE,37.6792135,-95.4572034,7540.2
1495,1579,WARRENSBURG,38.7627893,-93.7360498,7526.1
1172,1228,BARBERTON,41.012833,-81.60512209999997,7524.400000000002
1995,2158,WORTHINGTON,43.6205056,-95.5956434,7519.800000000002
1926,2077,WORTHINGTON,43.6205056,-95.5956434,7519.800000000002
2438,2689,ALIQUIPPA,40.6102386,-80.267726,7494.999999999999
529,539,GARDENA,33.88833020000001,-118.3070892,7472.4
2733,3052,YREKA,41.7326157,-122.6377655,7468.499999999999
1674,1783,PENDLETON,45.672075,-118.7885967,7460.8
467,477,PASCO,28.2996183,-82.4522702,7457.5
2710,3024,CUSHING,35.9850639,-96.76697,7450.299999999997
2060,2231,MORGAN CITY,29.6993748,-91.20677,7449.599999999998
1962,2119,HAVRE DE GRACE,39.5489964,-76.0914718,7414.8
2691,3000,MURPHYSBORO,37.764495200000006,-89.3350888,7379.1
2417,2665,SAFFORD,32.83395460000001,-109.70758,7350.7
1490,1574,CORTLAND,42.5842136,-76.0704906,7343.600000000001
1234,1293,KEY WEST,38.05736029999999,-78.4408438,7318.6
1812,1942,THE DALLES,45.5945645,-121.1786823,7292.199999999999
1319,1385,MEQUON,43.2219088,-87.98229690000002,7289.099999999998
381,387,DEERFIELD BEACH,26.318342,-80.0996306,7288.699999999999
2577,2857,ALBION,39.2235117,-123.7686251,7266.100000000001
2129,2312,RED BANK,40.3470543,-74.0643065,7259.9
2407,2653,BOAZ,34.1663695,-86.17084113,7257.3
851,878,HILTON HEAD ISLAND,32.216316,-80.752608,7256.5
1533,1624,CLAREMORE,36.3125897,-95.6158701,7248.2
1466,1546,ALTUS,34.6381255,-99.3339754,7243.500000000001
2809,3146,ST. LOUIS,38.62727329999999,-90.1978889,7241.299999999997
53,55,ST. LOUIS,38.62727329999999,-90.1978889,7241.299999999997
1617,1721,JENKS,36.0228734,-95.9683278,7211.200000000003
949,983,PLEASANT HILL,37.9479786,-122.0607963,7204.299999999997
2663,2966,PLEASANT HILL,37.9479786,-122.0607963,7204.299999999997
2511,2781,PLEASANT HILL,37.9479786,-122.0607963,7204.299999999997
1851,1987,HARTSELLE,34.4438373,-86.9359245,7192.7
1965,2122,CLAREMONT,34.0966764,-117.7197785,7178.0
909,938,CLAREMONT,34.0966764,-117.7197785,7178.0
810,834,CEDAR FALLS,42.52776220000001,-92.4454654,7175.5999999999985
1028,1070,WAXAHACHIE,32.3884555,-96.92882371,7174.700000000003
383,389,TUSTIN,33.7458511,-117.826166,7166.800000000002
1476,1558,WILLMAR,45.1219075,-95.0433424,7164.700000000003
2831,3171,SWAINSBORO,32.597385700000004,-82.33373759999998,7154.5
1967,2124,CROWLEY,38.3394806,-103.8263042,7149.8
1958,2114,CROWLEY,38.3394806,-103.8263042,7149.8
1218,1275,BRAWLEY,32.9786566,-115.530267,7148.8
2213,2419,BOERNE,29.7946641,-98.7319703,7146.500000000001
1583,1682,SOUTH BURLINGTON,44.4669941,-73.1709604,7134.400000000002
1498,1582,BETHANY,38.0984033,-85.8721856,7133.5
1705,1821,MOUNT CLEMENS,42.5972563,-82.87797540000003,7120.2
1830,1962,JENNINGS,38.9957749,-85.63592009999998,7111.1
2315,2544,JENNINGS,38.9957749,-85.63592009999998,7111.1
