,name,lat,lon,Total Amount of 30 day fills for opioids
1930,TONAWANDA,43.020678499999995,-78.8783834,5358.0
1931,GREENEVILLE,36.163157500000004,-82.83098609999999,33597.7
1932,BERKLEY,42.5030909,-83.1835389,5117.9000000000015
1934,OWOSSO,42.9978049,-84.17663590000001,10576.8
1935,RIVER FALLS,44.859511100000006,-92.6265897,2584.7
1936,SCOTTSBLUFF,41.8666341,-103.6671662,11766.900000000005
1937,FOLEY,30.406586800000003,-87.68359740000001,25095.199999999993
1939,BOULDER CITY,35.978591200000004,-114.8324851,2760.600000000001
1940,REPUBLIC,39.8266503,-97.65808340000001,3964.8
1941,PATASKALA,39.995619299999994,-82.6743341,1047.6
1942,THE DALLES,45.594564500000004,-121.17868229999999,7292.199999999999
1943,WAUKEE,41.61137120000001,-93.885707,1441.1
1944,INDIANOLA,33.444622499999994,-90.64892856,5395.4
1945,NEW PORT RICHEY,28.247134499999998,-82.71702372,67234.60000000003
1947,DEMING,32.2686981,-107.7586404,4787.1
1949,DUMAS,35.8655949,-101.9732353,3533.5
1950,CORINTH,34.943391999999996,-88.51732382,22958.899999999994
1951,ALEXANDER CITY,32.944012,-85.9538532,11054.899999999998
1952,CULLMAN,34.1335332,-86.8779268,52032.4
1953,SCOTTSBORO,34.715252,-86.03676449,14482.899999999996
1954,TRAVERSE CITY,44.7606441,-85.61653009999999,45325.10000000001
1955,OZARK,36.6467816,-92.4575198,11715.9
1956,ALTOONA,40.518681,-78.394736,44508.29999999999
1957,PHILLIPSBURG,40.6937099,-75.19017609999999,6993.2
1958,GREENSBURG,40.3014581,-79.53892890000002,44700.49999999998
1959,STERLING,41.788641999999996,-89.6962194,16048.000000000005
1960,HAMMONTON,39.63650560000001,-74.8023853,18227.5
1961,DICKSON,37.7692885,-80.3461824,21587.7
1962,JENNINGS,38.9957749,-85.63592009999999,7111.1
1963,LA MARQUE,29.3685674,-94.97131340000001,337.5
1964,GLENS FALLS,43.309695700000006,-73.6441045,13995.4
1965,DALLAS,32.7761963,-96.7968994,351493.3999999996
1966,WHITEWATER,42.8336422,-88.7292679,843.5999999999998
1967,PARLIER,36.6116174,-119.52707340000002,1466.2
1968,BLOOMSBURG,41.0041213,-76.453816,6747.500000000001
1972,THIBODAUX,29.795763300000004,-90.82287099999999,15691.7
1973,JACKSONVILLE,30.3321838,-81.655651,372875.19999999966
1974,BEACON,41.504878999999995,-73.96968220000001,276.0
1975,SUNLAND PARK,31.796496,-106.57998909999998,168.0
1976,LELAND,34.256280600000004,-78.0447143,6537.3
1977,PINEVILLE,31.3224044,-92.4343035,15713.4
1978,FRONT ROYAL,38.917853799999996,-78.1917718,3441.9
1979,WAYCROSS,31.2135511,-82.3540178,26879.699999999993
1980,YANKTON,42.871204799999994,-97.39711199999999,8529.799999999997
1981,FRASER,42.539202,-82.9493652,1070.4
1982,LINCOLN,40.8000554,-96.6674005,81780.29999999999
1984,MOULTRIE,39.639144200000004,-88.6087498,12310.8
1985,HERNANDO,28.571015600000003,-82.46050679999999,2829.2
1986,KATY,29.7857853,-95.82439559999999,17363.200000000008
1987,HARTSELLE,34.4438373,-86.9359245,7192.7
1988,ELIZABETHTON,36.3487196,-82.2106876,11570.6
1990,LAKE WALES,27.9014133,-81.5859099,15063.8
1991,CALLAWAY,38.849126500000004,-91.92576070000001,1077.1
1992,PERRY,38.0772859,-89.37604990000001,17043.8
1993,REIDSVILLE,36.3548586,-79.66447480000001,19462.199999999993
1994,HAWAIIAN GARDENS,33.8284787,-118.0743137,741.0
1995,ALTON,38.890603799999994,-90.1842764,29843.5
1996,WASHOUGAL,45.581959399999995,-122.34799209999998,383.3
1997,GRAHAM,39.34062,-99.8980624,4434.2
1998,TEHACHAPI,35.1321878,-118.44897390000001,3767.7
1999,SHELBYVILLE,38.212014399999994,-85.2235666,21936.0
2000,COLLEGE PARK,38.980666,-76.9369189,1904.6
2001,JASPER,39.00824229999999,-88.1552371,59811.6
2002,OLEAN,42.077565,-78.42974190000001,10115.5
2003,WINDER,33.9910345,-83.71837316,6749.3
2004,BEMIDJI,47.4786541,-94.89080200000001,8070.799999999997
2005,WILLIAMSBURG,37.2707028,-76.7074502,25254.4
2006,BEECH GROVE,39.721988399999994,-86.0899847,4665.799999999998
2007,GREENWOOD VILLAGE,39.6172101,-104.95081409999999,12935.0
2008,HARTFORD,41.7634935,-72.68305229999999,39417.2
2009,MIAMI SPRINGS,25.8216288,-80.29247902,346.0
2010,POTTSVILLE,40.68513239999999,-76.19537009999999,14194.400000000005
2012,MAUMEE,41.5628294,-83.6538244,18200.0
2015,FORT PAYNE,34.4442547,-85.7196893,14345.9
2016,POWDER SPRINGS,33.859549200000004,-84.683824,1371.1
2017,HARPER WOODS,42.4330924,-82.92408329999999,1781.6
2018,WASHINGTON COURT HOUSE,39.5364511,-83.4390843,8380.2
2019,NORTH MYRTLE BEACH,33.8160058,-78.68001600000001,867.4000000000002
2020,WILLOWICK,41.633103399999996,-81.4687274,254.5
2021,ROBBINSDALE,45.031696000000004,-93.3353198,21751.2
2024,CHUBBUCK,42.9207477,-112.46609120000001,3510.7999999999993
2025,HICKORY HILLS,41.725587899999994,-87.825055,147.0
2027,AVON,39.6329025,-106.47118370000001,22685.7
2028,HUTCHINSON,38.06084439999999,-97.9297743,24331.2
2030,MILL VALLEY,37.906036799999995,-122.5449763,1124.5
2031,RED BLUFF,40.1784886,-122.23583020000001,14141.3
2032,VILLA RICA,33.732052,-84.91910809999999,5483.0
2033,MARIETTA,33.9528472,-84.54961479999999,103529.4
2034,JACKSON,32.29903839999999,-90.1847691,253468.3000000001
2035,LAS VEGAS,36.1662859,-115.149225,363208.39999999956
2036,HURRICANE,37.17588920000001,-113.29296000000001,18450.4
2037,CLEMSON,34.685074900000004,-82.83641109999999,3105.0
2039,ZEPHYRHILLS,28.241311,-82.18523489,33268.10000000001
2040,LADY LAKE,28.917485499999998,-81.9228604,23299.7
2041,WASHINGTON,38.8949549,-77.03664559999999,139902.80000000016
2042,NORTH LIBERTY,41.748868,-91.5972564,780.0999999999998
2043,LAKE MARY,28.756632500000002,-81.33888114,23795.899999999994
2044,RIO GRANDE CITY,26.3764405,-98.77781219,7098.299999999998
2046,SHARON,44.63994125,-89.41770715,3973.6
2047,OTSEGO,42.5984272,-75.01427009999999,632.3
2049,ONEONTA,33.932520000000004,-86.47211290000001,12841.800000000005
2050,ORANGEBURG,33.4918203,-80.8556476,16936.1
2051,LYNDHURST,40.8120247,-74.1242816,3504.1
2052,MOBERLY,39.418368900000004,-92.4382367,4958.4
2053,HARRISON,30.4553392,-89.1313136,19612.0
2054,BAKER,31.3439196,-84.4555346,4617.799999999998
2055,WOOD DALE,41.9633625,-87.9789562,2298.2
2056,GARDENDALE,31.995723499999997,-102.35013149999999,9114.8
2057,PIERRE,44.3683045,-100.3511848,4540.299999999998
2058,WASHINGTON,38.8949549,-77.03664559999999,139902.80000000016
2059,ADDISON,41.931696,-87.9889556,10234.600000000002
2060,HEWITT,44.6411412,-90.1041409,1880.0
2061,CHIPPEWA FALLS,44.9369054,-91.3929348,5466.5999999999985
2062,MARTINSVILLE,36.691526200000006,-79.8725386,32616.3
2063,HENDERSON,40.8156124,-90.9104547,126741.10000000012
2064,MOUNTAIN HOME,36.3665895,-92.3952475,42510.0
2065,KILGORE,32.3862619,-94.8757709,3240.0
2066,MOSS POINT,30.4301,-88.5191497,4785.4
2067,LIVE OAK,30.2949457,-82.98402,12415.700000000004
2068,MOUNT HOLLY,35.2981943,-81.01590809999999,4919.8
2069,LONGWOOD,28.700722499999998,-81.34927787,10113.0
2070,AUBURNDALE,28.10798645,-81.8037622,836.1
2072,BUTLER,37.77924,-96.8456342,36511.0
2074,MORRIS,38.6908906,-96.6707526,5106.4000000000015
2077,WORTHINGTON,43.6205056,-95.5956434,7519.800000000002
2078,CANYON,35.02151,-101.910431,3049.7
2079,HUGO,45.159967,-92.9932734,13010.3
2081,NORTH ADAMS,42.700915,-73.10871479999999,2329.3
2082,STREATOR,41.1210446,-88.835256,3292.2000000000007
2083,MARSHALL,35.9089643,-92.6312746,33849.499999999985
2084,MIAMI,25.7742658,-80.1936589,191444.3000000002
2085,OLDSMAR,28.06906015,-82.65019139,2655.2
2086,MCMINNVILLE,45.2109843,-123.1975851,18795.1
2087,SARALAND,30.820742,-88.07055559999999,4203.299999999998
2089,LEVELLAND,33.587018,-102.3275106,2021.0
2090,ATHENS,33.9595974,-83.376678,137091.40000000008
2091,BRECKSVILLE,41.3197763,-81.6267904,600.6999999999998
2092,WIXOM,42.5247729,-83.5363339,87.0
2093,BRAINERD,46.3580221,-94.2008288,8270.4
2094,AUBURN,32.597826500000004,-85.56335486,71750.70000000003
2095,PALOS VERDES ESTATES,33.7872386,-118.40181299999999,1481.0
2097,SPRING LAKE,40.153513200000006,-74.0293941,3810.2
2098,BLUFFTON,40.7386579,-85.1716368,27178.8
2099,ENGLEWOOD,40.8928771,-73.9726381,55774.00000000001
2100,WARRENSVILLE HEIGHTS,41.440345,-81.53138079,3808.5
2101,PEWAUKEE,43.0805651,-88.2612045,10739.1
2102,CONNERSVILLE,39.6411589,-85.1410748,5739.1
2103,SOUTH CHARLESTON,38.368429,-81.69957,19740.3
2104,FAIRBURN,33.5670562,-84.5810418,49.0
2105,NEW ULM,44.2896035,-94.46070695,3724.900000000001
2106,NORTH MANKATO,44.17329960000001,-94.0338451,1077.6
2108,LIVINGSTON,40.8682487,-88.5631125,35496.29999999999
2109,CIRCLEVILLE,39.600618,-82.94601329999999,10245.800000000003
2111,FOSTORIA,41.156998,-83.4168702,4392.2
2112,SOUTH SIOUX CITY,42.4738831,-96.4136407,2307.4
2113,MEADVILLE,41.6414438,-80.1514484,20681.1
2114,CROWLEY,38.3394806,-103.8263042,7149.8
2115,MONROE,38.272231299999994,-90.1792484,133868.60000000006
2117,MUSCLE SHOALS,34.7451786,-87.6686733,9838.3
2118,EAST WENATCHEE,47.415682399999994,-120.2931263,3937.0000000000014
2119,HAVRE DE GRACE,39.5489964,-76.0914718,7414.8
2120,HARRISBURG,40.266310700000005,-76.8861122,53212.10000000001
2121,BELLEFONTAINE,40.3611643,-83.7596557,4584.9
2122,CLAREMONT,34.0966764,-117.71977849999999,7178.0
2123,WARRENVILLE,41.817807,-88.17340209999999,3570.5
2124,CROWLEY,38.3394806,-103.8263042,7149.8
2125,LA GRANDE,45.3246068,-118.08786950000001,9563.099999999997
2126,CLAYTON,33.5204959,-84.3591713,19743.0
2128,COVINGTON,39.0837489,-84.5086221,92001.6
2129,CHESTERTON,41.6105938,-87.0641992,10479.7
2130,HENDERSONVILLE,35.3187279,-82.46095279999999,71889.00000000004
2131,ST. AUGUSTINE,29.894690999999998,-81.31451700000001,1640.8
2133,MCPHERSON,38.3659015,-97.65751709999999,4354.5999999999985
2134,GREENVILLE,34.851354,-82.3984882,256646.99999999985
2135,FERGUS FALLS,46.2830152,-96.07755809999999,6802.7
2136,COATESVILLE,39.9831616,-75.8238355,2422.2
2137,WEST CARROLLTON,39.6722812,-84.2521632,260.1
2138,WEST MONROE,32.5184775,-92.1476353,8698.9
2139,CARPINTERIA,34.3988838,-119.5184564,1213.0
2140,HARRISON,30.4553392,-89.1313136,19612.0
2142,MARSHALL,35.9089643,-92.6312746,33849.499999999985
2143,NEW KENSINGTON,40.5697893,-79.7647705,5446.700000000002
2144,SOLANA BEACH,32.9905597,-117.2691316,3148.600000000001
2145,KING CITY,36.2127439,-121.1260287,1687.4
2146,NICEVILLE,30.522651,-86.49145292,11231.2
2147,PARADISE VALLEY,33.5888838,-112.0990443,1954.7
2148,BEEVILLE,28.400831899999996,-97.74833120000001,3439.3
2150,EL DORADO,38.75741370000001,-120.5276129,19357.2
2151,PORT NECHES,29.9913244,-93.9585067,2521.3
2153,NEWTON,42.3370414,-71.2092214,29295.699999999986
2155,GRAIN VALLEY,39.015006899999996,-94.19855799999999,483.1
2156,CENTRALIA,38.525049100000004,-89.1334037,12928.299999999996
2157,EUFAULA,35.2873206,-95.58248459999999,5272.499999999999
2158,WORTHINGTON,43.6205056,-95.5956434,7519.800000000002
2159,COMMERCE,34.002404799999994,-118.1563371,15696.7
2160,GRASS VALLEY,39.228984000000004,-121.06853670000001,18536.1
2161,LEWISVILLE,33.046233,-96.994174,13933.900000000005
2162,MONTICELLO,38.01032755,-78.4523438,32268.10000000001
2163,GLENDALE,34.142345500000005,-118.24836709999998,130373.7000000001
2164,PELL CITY,33.586214899999995,-86.28608879999999,32274.9
2165,MCCOMB,31.243787199999996,-90.4531536,14462.200000000004
2166,HUDSON,40.7322695,-74.07663000000001,42246.70000000001
2168,CALIFORNIA CITY,35.125801,-117.98590379999999,1217.0
2169,HURON,44.7923065,-82.3311296,3442.799999999999
2170,KEWANEE,41.2455927,-89.9248303,5003.2
2171,LOCKHART,29.8849441,-97.6699996,869.4
2172,AUBURN,32.597826500000004,-85.56335486,71750.70000000003
2173,DOVER,39.158167999999996,-75.5243682,54891.29999999999
2174,CONNEAUT,41.9475551,-80.55424090000001,1057.4
2175,MCFARLAND,35.6780104,-119.22927479999998,607.5
2176,ROCHESTER,43.185475399999994,-77.61068605,182027.69999999995
2177,WOODHAVEN,40.6892698,-73.85791309999999,2717.9
2178,ATHENS,33.9595974,-83.376678,137091.40000000008
2179,LAKE FOREST PARK,47.7567679,-122.28096229999998,1153.5
2180,STOUGHTON,42.9167389,-89.2178997,4564.7
2181,SYLACAUGA,33.2258645,-86.19665607,14692.3
2182,MALIBU,36.8468149,-76.0952116,897.6
2183,ATLANTIC BEACH,40.5889936,-73.7290207,52.0
2185,FALLS CHURCH,38.882334,-77.17109140000001,8842.7
2186,PALMETTO,27.5278065,-82.58360686,5797.899999999999
2187,WICKLIFFE,36.964745799999996,-89.0893387,596.5
2189,FULTON,40.4714305,-90.1845556,14654.7
2190,MONROE,38.272231299999994,-90.1792484,133868.60000000006
2191,FRUITA,39.158869700000004,-108.7289883,5157.5
2192,PORTALES,34.1861922,-103.3343978,2525.2
2193,BAINBRIDGE,30.903799499999998,-84.5754699,7862.000000000001
2194,LINDSAY,44.3550657,-78.7404252,1780.9
2195,BOONE,42.321246,-88.82355109999999,16147.499999999995
2196,SUPERIOR,46.7207737,-92.10407959999999,9563.0
2197,CAYCE,33.938553000000006,-81.07166836,3087.9
2198,OTTAWA,45.4210328,-75.6900219,10104.4
2199,MARKHAM,43.853917200000005,-79.32425490000001,64.0
2201,ESCANABA,45.7455707,-87.0647434,7625.700000000003
2202,PALOS HEIGHTS,41.6681632,-87.79628120000001,15308.600000000002
2203,GAFFNEY,35.0717945,-81.64981949999999,19458.9
2204,SOUTHERN PINES,35.1740471,-79.39225390000001,5994.699999999999
2205,VADNAIS HEIGHTS,45.0574659,-93.0738306,3803.3
2206,PORT ORCHARD,47.5315625,-122.63840559999998,6871.400000000002
2207,LAKELAND,28.039465399999997,-81.9498042,81387.40000000001
2208,FOREST HILL,43.6935586,-79.41390229999999,2620.0
2209,BROOKHAVEN,31.58369,-90.44180867,15142.900000000005
2210,EFFINGHAM,39.120143299999995,-88.54348,12388.300000000005
2211,BUFORD,34.1206564,-84.0043513,4433.0999999999985
2212,OKMULGEE,35.667707799999995,-95.9690122,6733.4000000000015
2213,JACKSONVILLE,30.3321838,-81.655651,372875.19999999966
2214,LAKE STATION,41.5750369,-87.23892459999999,157.3
2215,GREEN RIVER,41.5290933,-109.46647379999999,610.6
2216,WILMINGTON,39.7459468,-75.546589,177563.30000000028
2218,DESTIN,30.3935337,-86.49578340000001,8215.8
2219,WEST RICHLAND,46.3043015,-119.3614092,1596.9
2220,FORT ATKINSON,42.9288944,-88.83705090000001,4551.999999999999
2221,SANTA FE,35.68699960000001,-105.9377997,36369.29999999998
2222,MOUNTAIN HOME,36.3665895,-92.3952475,42510.0
2223,MARION,37.7306054,-88.9331256,78764.09999999999
2224,ARKANSAS CITY,37.06205070000001,-97.038575,4551.199999999999
2225,NORTHLAKE,33.1273432,-97.26557259999998,126.0
2227,IRONDALE,33.5381601,-86.7072102,178.0
2228,WINFIELD,37.239748600000006,-96.99559190000001,22781.4
2231,MORGAN CITY,29.6993748,-91.20676999999999,7449.5999999999985
2232,LYNDEN,48.9466041,-122.4569315,1923.0
2233,SALEM,44.9391565,-123.033121,162012.5000000001
2234,MEBANE,36.095971500000005,-79.26696190000001,1915.2
2235,BEATRICE,40.266029100000004,-96.74691170000001,3985.6
2238,EVANSTON,42.0447388,-87.6930459,18013.999999999996
2239,BUCYRUS,40.8083909,-82.9754649,2726.0
2240,SOUTH DAYTONA,29.167082,-81.00565446,9809.000000000002
2241,SEABROOK,29.563319899999996,-95.019723,104.0
2242,BOGALUSA,30.791020399999997,-89.8486858,5966.7
2243,PORT LAVACA,28.6149968,-96.6260892,2760.1
2244,GRAND TERRACE,34.0339031,-117.3136544,114.0
2245,WEST PLAINS,36.7281154,-91.85237109999998,27544.299999999992
2247,LUMBERTON,34.6183433,-79.00839930000001,33357.3
2248,CLEVELAND,41.5051613,-81.6934446,233349.10000000012
2249,LAKEWAY,30.374972999999997,-97.96296995,4241.2
2251,CALERA,33.1035045,-86.7505733,8864.0
2252,MARYSVILLE,39.1457247,-121.59135159999998,30827.699999999986
2253,CLOQUET,46.7216102,-92.45935659999999,4683.800000000001
2254,LOVELAND,40.397761200000005,-105.0749801,27138.099999999995
2256,BLUE ASH,39.2320073,-84.3782817,6520.0
2257,NEW BALTIMORE,39.985914,-78.7727984,259.0
2258,FREEPORT,42.2966861,-89.6212271,21375.899999999994
2259,BARABOO,43.4704014,-89.74378440000001,5762.800000000001
2260,NORTON,39.794470200000006,-99.9100033,20692.4
2261,POQUOSON,37.1223664,-76.3457773,15.0
2262,AMHERST,42.38036760000001,-72.523143,35131.19999999998
2263,KNIGHTDALE,35.7878975,-78.4822938,936.9
2264,LARKSPUR,37.9340915,-122.53525390000001,3577.9999999999995
2266,NEOSHO,37.556634499999994,-95.33166,14073.2
2267,MARYVILLE,40.346101700000006,-94.87247070000001,32543.8
2268,GULFPORT,30.367419800000004,-89.0928155,42690.3
2269,CORNELIUS,35.4868032,-80.86007359999999,2305.8
2270,TRENTON,40.2170575,-74.7429463,31816.399999999994
2271,LAKE CITY,30.1896756,-82.63928990000001,44040.39999999999
2272,CAMDEN,30.9298212,-81.6225075,62612.40000000001
2273,SOUTH MIAMI,25.7078467,-80.29563558,54647.599999999984
2274,WOODWARD,36.374499,-99.2455382,5630.000000000001
2275,MADISON,43.074760999999995,-89.3837613,130999.50000000006
2276,LILBURN,33.8901036,-84.1429719,4358.0
2277,COOLIDGE,32.959289500000004,-111.53151329999999,529.1
2279,BLACKFOOT,43.190038799999996,-112.34835690000001,5475.3
2280,ANDOVER,42.65717,-71.1408776,11378.600000000002
2282,MOODY,43.998215,-96.66713850000001,2911.1
2283,CRESTWOOD,41.6611444,-87.75255109999999,2778.8
2284,FORTUNA,40.5974067,-124.1560341,9228.3
2285,STEAMBOAT SPRINGS,40.484800299999996,-106.83173590000001,3450.2999999999993
2286,KELSO,46.142033399999995,-122.9060318,44.0
2287,PONTIAC,40.880866600000004,-88.6297839,26669.9
2288,CLAWSON,42.533368200000005,-83.14631659999999,2482.2000000000007
2289,FLORIDA CITY,25.4480101,-80.479102,28.0
2290,BEACHWOOD,41.4644979,-81.50873220000001,10933.4
2291,WILTON MANORS,26.158593,-80.13719391,1043.0
2292,SPEEDWAY,39.8022653,-86.2672127,2124.0
2294,FULTON,40.4714305,-90.1845556,14654.7
2295,MOUNT WASHINGTON,38.050062700000005,-85.54578769999999,137.7
2296,DALLAS,32.7761963,-96.7968994,351493.3999999996
2297,FRANKLIN,37.976540899999996,-88.9335327,92635.79999999996
2299,DARDENNE PRAIRIE,38.7694969,-90.7290157,110.0
2300,ELK CITY,35.4119944,-99.40425920000001,2511.4
2302,MAGNOLIA,33.2670725,-93.2393341,9774.9
2303,SOMERSWORTH,43.2617862,-70.86500290000001,26426.6
2305,POWELL,46.910956899999995,-113.0294193,13883.2
2306,MARTINSVILLE,36.691526200000006,-79.8725386,32616.3
2307,URBANA,40.1117174,-88.207301,19383.899999999994
2308,GUYMON,36.682804100000006,-101.4815493,1436.9
2309,DOUGLAS,39.7628415,-88.21705159999999,32826.399999999994
2310,HEBER,32.729956,-115.52572620000001,68.0
2311,FERNANDINA BEACH,30.669681800000003,-81.4625919,18816.4
2312,RED BANK,40.347054299999996,-74.0643065,7259.9
2313,FERNDALE,40.5762406,-124.2639442,8299.199999999999
2314,LOWER BURRELL,40.5882821,-79.72981870000001,166.0
2315,PORTLAND,45.5202471,-122.6741949,261050.8
2318,FESTUS,38.220711200000004,-90.3959504,18365.7
2319,RICHMOND,37.53850870000001,-77.43428,178954.9000000003
2320,BYRAM,41.00426420000001,-73.6537385,491.3
2321,CEDAR LAKE,41.3647578,-87.4411473,1868.0
2322,FEDERAL HEIGHTS,39.8513749,-104.9985924,78.0
2323,TWO RIVERS,44.1538845,-87.56924790000001,2233.4
2324,WASHINGTON,38.8949549,-77.03664559999999,139902.80000000016
2325,SCOTTS VALLEY,37.051059499999994,-122.0146841,2263.4
2326,FORT MILL,35.007369700000005,-80.9450759,5423.000000000001
2327,PANAMA CITY BEACH,30.1765914,-85.8054879,7110.199999999999
2329,HOLLY HILL,33.4973905,-79.149488,2137.7000000000007
2331,ARLINGTON,32.735581599999996,-97.10711859999999,116385.39999999994
2332,OCEAN CITY,39.277615600000004,-74.5746001,1055.1
2333,GREENSBURG,40.3014581,-79.53892890000002,44700.49999999998
2334,ANDREWS,32.3187158,-102.5457155,9774.5
2335,BRIDGETON,39.427337,-75.2340768,24400.7
2336,YAZOO CITY,32.86356325,-90.40013588,1719.9999999999998
2338,OSKALOOSA,41.296395000000004,-92.6443593,6552.9
2340,LONE TREE,39.5366435,-104.8855209,7636.200000000002
2341,EL CAMPO,37.8974258,-122.4652507,2556.3
2342,NILES,42.028931899999996,-87.8122348,13778.5
2343,LOS ALAMITOS,33.8037416,-118.07805330000001,12960.9
2344,GLENN HEIGHTS,32.5487479,-96.8566667,15.0
2346,KINGSBURG,36.5138398,-119.5538929,863.7
2347,HALF MOON BAY,37.4635519,-122.4285862,565.6
2350,GROSSE POINTE PARK,42.3758708,-82.9374159,2489.3
2351,CEDARBURG,43.2966716,-87.9875898,2124.5
2352,FORT MORGAN,40.250258200000005,-103.79995100000001,2179.0
2353,MARTIN,27.067371100000003,-80.3994412,11231.1
2354,SHEPHERDSVILLE,37.9883991,-85.71579240000001,5890.9000000000015
2356,ROGERS,36.3781607,-95.61908890000001,24371.199999999993
2357,GLOUCESTER CITY,39.8917799,-75.1162863,870.0
2359,ST. PETER,44.3238384,-93.9585295,336.3
2360,ARCHDALE,35.914581,-79.97198309999999,2174.5
2362,ARTESIA,33.8690197,-118.0796195,4411.7
2363,SOUTH LYON,42.451377,-83.65917900000001,1072.9
2365,CHOCTAW,34.0246234,-95.52055,1468.4
2366,LANSING,42.73377120000001,-84.5553805,76109.7
2368,CORDELE,31.963507399999997,-83.7823938,13177.2
2369,MENDOTA,36.7535486,-120.38155790000002,2743.9
2370,HEALDSBURG,38.6298355,-122.859002,3795.4
2371,GUTTENBERG,40.7920454,-74.0037505,1058.8000000000004
2372,PORT WASHINGTON,40.825656099999996,-73.6981858,2961.8
2373,ONEIDA,44.4809974,-88.24989352,28830.9
2374,IONIA,42.94696879999999,-85.0713945,6315.700000000002
2375,WAUPUN,43.6333219,-88.7295519,2734.4999999999995
2376,TARBORO,35.896823600000005,-77.53580490000002,4734.1
2378,IRMO,34.085736,-81.18249,6976.700000000002
2379,HIGHLAND PARK,42.1816919,-87.8003438,6878.6
2381,ENUMCLAW,47.20477929999999,-121.9916371,4350.5
2382,RAYMONDVILLE,26.4814565,-97.783051,2769.8
2383,WEST POINT,41.3929109,-73.95680490000001,12855.3
2385,COTTONWOOD,44.019068,-95.1658845,17839.000000000004
2386,TAYLORVILLE,39.548935,-89.294533,1169.0
2387,DAVIDSON,36.189724,-86.7857862,2976.9
2388,PLATTEVILLE,40.214982899999995,-104.8227494,3061.7
2390,LEWISBURG,40.964529299999995,-76.8844101,27222.299999999985
2391,COSHOCTON,40.2905684,-81.92714409999999,2612.9000000000005
2392,SMITHFIELD,35.5085717,-78.3392929,15579.500000000002
2393,COCOA BEACH,28.3293255,-80.62631477,5196.9
2394,SPENCER,38.0237475,-85.32038990000001,18824.399999999994
2395,SNYDER,40.761539500000005,-77.09095359999999,2242.6
2396,EXCELSIOR SPRINGS,39.339175,-94.22605909999999,3037.3
2398,SPRINGDALE,36.18674420000001,-94.1288142,22145.0
2399,CORNING,42.1428521,-77.05469029999999,9893.6
2400,MILLINGTON,35.3414745,-89.8973084,6410.3
2401,CLAYTON,33.5204959,-84.3591713,19743.0
2402,EAST LIVERPOOL,40.618675599999996,-80.5772928,7015.3
2403,BASTROP,30.1104947,-97.31527009999999,10790.0
2405,MERRIAM,39.023616499999996,-94.69357009999999,3233.6999999999994
2406,GLENPOOL,35.9553737,-96.0088843,1263.2
2407,IRONTON,38.5367471,-82.6829406,4368.3
2410,GARDEN CITY,37.9716898,-100.8726618,23020.10000000001
2411,AZLE,32.8951262,-97.5458565,5016.9000000000015
2412,SNOQUALMIE,47.53320720000001,-121.84349350000001,1438.8
2413,WOODINVILLE,47.75458270000001,-122.1588902,2196.100000000001
2414,SIGNAL HILL,40.619377,-74.08737550000001,52.0
2415,LYNDON,38.2567376,-85.6016275,1117.6
2416,WEBB CITY,37.1464475,-94.4630036,3826.0
2417,BROOKLYN,40.6501038,-73.9495823,166205.60000000006
2419,BOERNE,29.794664100000002,-98.7319703,7146.500000000001
2420,FAIRFIELD,38.2493581,-122.03996629999999,76717.30000000003
2421,LOVINGTON,32.9440077,-103.34855429999999,5884.8
2422,OGDENSBURG,44.6942291,-75.4863364,7083.700000000002
2423,CROSSVILLE,35.9489566,-85.02690150000001,24365.9
2424,CAMPBELLSVILLE,37.3433974,-85.3419069,6849.700000000002
2425,GALENA PARK,29.733561600000005,-95.2302123,16.0
2426,JEROME,42.702265999999995,-114.28670430000001,2050.9
2427,HILLSBOROUGH,27.9184543,-82.3488057,6206.500000000001
2428,FORT MADISON,40.629763200000006,-91.3151506,4478.9
2429,SIERRA MADRE,34.1616729,-118.0528456,450.3
2431,PLANO,33.013676399999994,-96.6925096,64608.30000000003
2432,RED OAK,41.0097151,-95.22554659999999,6555.600000000001
2433,WEATHERFORD,32.764654,-97.68189586,24868.2
2434,LAWRENCEBURG,38.0372967,-84.8966171,30792.10000000001
2435,KENNETT,36.2361763,-90.05564940000001,5374.2
2436,STURGIS,44.409706899999996,-103.5090786,5568.1
2437,GRANDVIEW,46.2509653,-119.90170490000001,9459.299999999996
2438,ATCHISON,39.545815999999995,-95.3326052,4098.3
2439,PICAYUNE,30.524888,-89.67915245,6181.500000000001
2440,TOMBALL,30.0739465,-95.62794721,23244.7
2441,WACONIA,44.850795700000006,-93.78690879999999,4785.5
2442,ORANGE CITY,28.9488761,-81.29867409999999,21740.3
2443,COLDWATER,41.940326299999995,-85.00052149999999,13496.5
2444,VERNON,31.0847886,-93.20035820000001,10329.4
2445,CAMP VERDE,34.56363579999999,-111.8543178,2681.4000000000005
2446,GRAND RAPIDS,42.963240500000005,-85.66786390000001,162302.89999999994
2447,UNION CITY,37.5963232,-122.08162970000001,43213.999999999985
2449,HAYSVILLE,40.5264568,-80.1589469,1526.7
2450,TROY,42.6055893,-83.1499304,88591.99999999999
2452,MARINETTE,45.099959399999996,-87.6307265,7070.7
2454,ROBINSON,47.859356,-92.04181750000001,2236.9
2455,EAST GRAND RAPIDS,42.941202399999995,-85.6097309,783.8
2456,SWEETWATER,32.470951899999996,-100.40593840000001,13410.6
2458,RIVERTON,43.024957799999996,-108.3798938,3920.3
